item_id,vendor_name,title,match_name,score,cand_calories,cand_raw_snippet
ac4ec427-382,shree krishna veg es,Vegetable Clear Soup,mixed vegetable curry,60.24390243902439,,"{'name': 'Mixed Vegetable Curry', 'aliases': ['sabzi', 'vegetable curry', 'mixed veg'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.5, 'carbs_g': 12.4, 'fat_g': 3.2, 'fiber_g': 3.8, 'sodium_mg': 320}, 'micros': {'vitamin_a_mcg': 185, '"
ac4ec427-382,shree krishna veg es,Vegetable Clear Soup,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-383,shree krishna veg es,Hot & Sour Soup,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-383,shree krishna veg es,Hot & Sour Soup,curd,57.0,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
ac4ec427-383,shree krishna veg es,Hot & Sour Soup,sprouts,51.42857142857142,,"{'name': 'Sprouts', 'aliases': ['moong sprouts', 'mixed sprouts'], 'category': 'pulses', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 30, 'protein_g': 3.0, 'carbs_g': 5.9, 'fat_g': 0.2, 'fiber_g': 1.8, 'sodium_mg': 6}, 'micros': {'iron_mg': 1.3, 'calcium_mg': 13, 'vitamin_c_mg': 1"
ac4ec427-384,shree krishna veg es,Multani Mushroom,pulao,54.0,,"{'name': 'Pulao', 'aliases': ['veg pulao', 'vegetable pulao'], 'category': 'rice-dishes', 'serving': '1 plate (200g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 3.2, 'carbs_g': 25.8, 'fat_g': 3.2, 'fiber_g': 2.2, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 28, 'vitamin_c_mg"
ac4ec427-384,shree krishna veg es,Multani Mushroom,omelette,45.0,,"{'name': 'Omelette', 'aliases': ['egg omelette', 'masala omelette'], 'category': 'eggs', 'serving': '2 eggs (100g)', 'macros': {'per': '100g', 'kcal': 154, 'protein_g': 10.6, 'carbs_g': 0.8, 'fat_g': 11.7, 'fiber_g': 0, 'sodium_mg': 342}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 54, 'vitamin_a_mcg':"
ac4ec427-384,shree krishna veg es,Multani Mushroom,upma,45.0,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-385,shree krishna veg es,Peri Peri Tikka Paneer,paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
ac4ec427-385,shree krishna veg es,Peri Peri Tikka Paneer,palak paneer,85.5,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-385,shree krishna veg es,Peri Peri Tikka Paneer,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
ac4ec427-386,shree krishna veg es,Reshmi Tikka,chicken tikka,64.0,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
ac4ec427-386,shree krishna veg es,Reshmi Tikka,idli,45.0,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
ac4ec427-386,shree krishna veg es,Reshmi Tikka,pakora,45.0,,"{'name': 'Pakora', 'aliases': ['bhajiya', 'vegetable pakora', 'onion pakora'], 'category': 'snacks', 'serving': '5 pieces (75g)', 'macros': {'per': '100g', 'kcal': 235, 'protein_g': 5.8, 'carbs_g': 22.4, 'fat_g': 13.5, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 35, '"
ac4ec427-387,shree krishna veg es,Paneer Angara........,paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
ac4ec427-387,shree krishna veg es,Paneer Angara........,palak paneer,85.5,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-387,shree krishna veg es,Paneer Angara........,poha,60.00000000000001,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
ac4ec427-388,shree krishna veg es,Hara Bhara Kebab,poha,60.00000000000001,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
ac4ec427-388,shree krishna veg es,Hara Bhara Kebab,pakora,54.0,,"{'name': 'Pakora', 'aliases': ['bhajiya', 'vegetable pakora', 'onion pakora'], 'category': 'snacks', 'serving': '5 pieces (75g)', 'macros': {'per': '100g', 'kcal': 235, 'protein_g': 5.8, 'carbs_g': 22.4, 'fat_g': 13.5, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 35, '"
ac4ec427-388,shree krishna veg es,Hara Bhara Kebab,rajma,51.300000000000004,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-389,shree krishna veg es,"Paneer Akbari, Malai Kebab (Sweet)",paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
ac4ec427-389,shree krishna veg es,"Paneer Akbari, Malai Kebab (Sweet)",palak paneer,85.5,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-389,shree krishna veg es,"Paneer Akbari, Malai Kebab (Sweet)",pulao,51.42857142857142,,"{'name': 'Pulao', 'aliases': ['veg pulao', 'vegetable pulao'], 'category': 'rice-dishes', 'serving': '1 plate (200g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 3.2, 'carbs_g': 25.8, 'fat_g': 3.2, 'fiber_g': 2.2, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 28, 'vitamin_c_mg"
ac4ec427-390,shree krishna veg es,Veg Seekh Kabab,egg boiled,45.0,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
ac4ec427-390,shree krishna veg es,Veg Seekh Kabab,poha,45.0,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
ac4ec427-390,shree krishna veg es,Veg Seekh Kabab,vada,45.0,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-391,shree krishna veg es,Baby Corn Tandoor,paneer,45.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
ac4ec427-391,shree krishna veg es,Baby Corn Tandoor,dosa,45.0,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
ac4ec427-391,shree krishna veg es,Baby Corn Tandoor,curd,45.0,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
ac4ec427-392,shree krishna veg es,Gadbad,vada,67.5,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-392,shree krishna veg es,Gadbad,dal tadka,54.0,,"{'name': 'Dal Tadka', 'aliases': ['yellow dal', 'toor dal cooked', 'arhar dal'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 108, 'protein_g': 7.2, 'carbs_g': 15.4, 'fat_g': 2.1, 'fiber_g': 3.8, 'sodium_mg': 280}, 'micros': {'iron_mg': 2.1, 'calcium_mg': 35,"
ac4ec427-392,shree krishna veg es,Gadbad,salad mixed,51.300000000000004,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
ac4ec427-393,shree krishna veg es,Dry Fruit Falooda,dosa,60.00000000000001,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
ac4ec427-393,shree krishna veg es,Dry Fruit Falooda,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-393,shree krishna veg es,Dry Fruit Falooda,poha,51.42857142857142,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
ac4ec427-394,shree krishna veg es,Sp. Falooda Kesar Kulfi,aloo paratha,52.5,,"{'name': 'Aloo Paratha', 'aliases': ['potato paratha', 'stuffed paratha'], 'category': 'breakfast', 'serving': '1 piece (120g)', 'macros': {'per': '100g', 'kcal': 285, 'protein_g': 5.8, 'carbs_g': 38.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 42, 'v"
ac4ec427-394,shree krishna veg es,Sp. Falooda Kesar Kulfi,idli,51.42857142857142,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
ac4ec427-394,shree krishna veg es,Sp. Falooda Kesar Kulfi,dal tadka,50.0,,"{'name': 'Dal Tadka', 'aliases': ['yellow dal', 'toor dal cooked', 'arhar dal'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 108, 'protein_g': 7.2, 'carbs_g': 15.4, 'fat_g': 2.1, 'fiber_g': 3.8, 'sodium_mg': 280}, 'micros': {'iron_mg': 2.1, 'calcium_mg': 35,"
ac4ec427-395,shree krishna veg es,Special Fruit Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
ac4ec427-395,shree krishna veg es,Special Fruit Salad,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-395,shree krishna veg es,Special Fruit Salad,masala dosa,56.25,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-396,shree krishna veg es,Fruit Plate With Cream,rajma,60.00000000000001,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-396,shree krishna veg es,Fruit Plate With Cream,curd,57.0,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
ac4ec427-396,shree krishna veg es,Fruit Plate With Cream,apple,54.0,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
ac4ec427-397,shree krishna veg es,Special Fruit Salad With Icecream,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
ac4ec427-397,shree krishna veg es,Special Fruit Salad With Icecream,rajma,60.00000000000001,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-397,shree krishna veg es,Special Fruit Salad With Icecream,samosa,57.0,,"{'name': 'Samosa', 'aliases': ['aloo samosa', 'punjabi samosa'], 'category': 'snacks', 'serving': '1 piece (50g)', 'macros': {'per': '100g', 'kcal': 262, 'protein_g': 4.8, 'carbs_g': 28.5, 'fat_g': 14.2, 'fiber_g': 2.5, 'sodium_mg': 485}, 'micros': {'iron_mg': 1.8, 'calcium_mg': 28, 'potassium_mg': "
ac4ec427-398,shree krishna veg es,Mango Mastani,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-398,shree krishna veg es,Mango Mastani,tomato,60.00000000000001,,"{'name': 'Tomato', 'aliases': ['fresh tomato', 'tamatar'], 'category': 'vegetables', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 18, 'protein_g': 0.9, 'carbs_g': 3.9, 'fat_g': 0.2, 'fiber_g': 1.2, 'sodium_mg': 5}, 'micros': {'vitamin_c_mg': 13.7, 'vitamin_a_mcg': 42, 'potassium_m"
ac4ec427-398,shree krishna veg es,Mango Mastani,rajma,51.42857142857142,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-399,shree krishna veg es,Jelly With Ice Cream,rajma,60.00000000000001,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-399,shree krishna veg es,Jelly With Ice Cream,curd,57.0,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
ac4ec427-399,shree krishna veg es,Jelly With Ice Cream,chicken curry,52.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
ac4ec427-400,shree krishna veg es,Fruit Salad,salad mixed,60.454545454545446,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
ac4ec427-400,shree krishna veg es,Fruit Salad,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-400,shree krishna veg es,Fruit Salad,sprouts,51.42857142857142,,"{'name': 'Sprouts', 'aliases': ['moong sprouts', 'mixed sprouts'], 'category': 'pulses', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 30, 'protein_g': 3.0, 'carbs_g': 5.9, 'fat_g': 0.2, 'fiber_g': 1.8, 'sodium_mg': 6}, 'micros': {'iron_mg': 1.3, 'calcium_mg': 13, 'vitamin_c_mg': 1"
ac4ec427-401,shree krishna veg es,Gulab Jamun (2 Pcs),gulab jamun,90.0,,"{'name': 'Gulab Jamun', 'aliases': ['sweet gulab jamun'], 'category': 'desserts', 'serving': '2 pieces (60g)', 'macros': {'per': '100g', 'kcal': 375, 'protein_g': 5.2, 'carbs_g': 58.5, 'fat_g': 13.8, 'fiber_g': 0.5, 'sodium_mg': 45}, 'micros': {'calcium_mg': 85, 'iron_mg': 0.5}}"
ac4ec427-401,shree krishna veg es,Gulab Jamun (2 Pcs),rasgulla,60.00000000000001,,"{'name': 'Rasgulla', 'aliases': ['rosogolla', 'sponge rasgulla'], 'category': 'desserts', 'serving': '2 pieces (80g)', 'macros': {'per': '100g', 'kcal': 186, 'protein_g': 4.8, 'carbs_g': 35.2, 'fat_g': 3.2, 'fiber_g': 0, 'sodium_mg': 28}, 'micros': {'calcium_mg': 125, 'phosphorus_mg': 95}}"
ac4ec427-401,shree krishna veg es,Gulab Jamun (2 Pcs),pulao,60.00000000000001,,"{'name': 'Pulao', 'aliases': ['veg pulao', 'vegetable pulao'], 'category': 'rice-dishes', 'serving': '1 plate (200g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 3.2, 'carbs_g': 25.8, 'fat_g': 3.2, 'fiber_g': 2.2, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 28, 'vitamin_c_mg"
ac4ec427-402,shree krishna veg es,Sizzling Brownie,egg boiled,56.84210526315789,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
